AuthorID,Author,Date,Content,Attachments,Reactions
"226558686947049472","aniforprez","2023-03-07T18:01:39.6350000+00:00","I take it all back. This is going to be so much fun","",""
"983980935735312424","meta_magician","2023-03-07T18:01:57.8580000+00:00","the western release was xbox 360 only","",""
"983980935735312424","meta_magician","2023-03-07T18:02:06.9320000+00:00","until much later","",""
"118543365741608960","tisaric","2023-03-07T18:02:08.0180000+00:00","this game is a fucking trip and a half","",""
"983980935735312424","meta_magician","2023-03-07T18:02:14.0730000+00:00","ALUNDRA???","",""
"983980935735312424","meta_magician","2023-03-07T18:02:25.8930000+00:00","how","",""
"150009754117341184","madbuk","2023-03-07T18:02:26.8410000+00:00","Why are chat spamming zach","",""
"130129042891472896","zargy","2023-03-07T18:02:32.0850000+00:00","HE DONT KNOW","",""
"158446028977209344","sakubigryphon","2023-03-07T18:02:33.3340000+00:00","BAIT TAKEN","",""
"150009754117341184","madbuk","2023-03-07T18:02:33.5920000+00:00","Let Joe pick up on that himself","",""
"150009754117341184","madbuk","2023-03-07T18:02:34.4650000+00:00","ffs","",""
"486297786086588439","_naya_","2023-03-07T18:02:34.7140000+00:00","I yes","",""
"256888673574846464","caputtes","2023-03-07T18:02:35.8320000+00:00","HE DOESN'T KNOW'","",""
"183721906799640577","aloname","2023-03-07T18:02:36.7460000+00:00","HE DOESN'T KNOW","",""
"486297786086588439","_naya_","2023-03-07T18:02:38.2230000+00:00","we are named zach","",""
"156456912286777344","eterna1ice","2023-03-07T18:02:38.6060000+00:00","HE KNOWS","",""
"486297786086588439","_naya_","2023-03-07T18:02:39.8960000+00:00","ushaushauhsuahsuahsa","",""
"256888673574846464","caputtes","2023-03-07T18:02:52.2240000+00:00","<:clueless:1066501448973680770> yeah we're Zach","",""
"209074670912274432","crazywik","2023-03-07T18:03:02.6740000+00:00","https://tenor.com/view/fatman-mgs2-metal-gear-solid2-fatman-mgs2-fatman-metal-gear-gif-23567588","",""
"183721906799640577","aloname","2023-03-07T18:03:33.6360000+00:00","york by beloved","",""
"271708197566283776","folderol_","2023-03-07T18:03:35.3120000+00:00","He's gonna mald at Zach, won't he?","",""
"158446028977209344","sakubigryphon","2023-03-07T18:03:46.1750000+00:00","the Zach twist is so good tho","",""
"256888673574846464","caputtes","2023-03-07T18:03:49.3960000+00:00","100% yes or he'll love it","",""
"158446028977209344","sakubigryphon","2023-03-07T18:03:50.9380000+00:00","in a really shit B movie way","",""
"983980935735312424","meta_magician","2023-03-07T18:04:07.5800000+00:00","https://tenor.com/view/dont-trust-no-liar-baby-deno-deno-driz-lauren-dont-trust-liars-gif-18143995","",""
"539899833973211139","kappacalculus","2023-03-07T18:04:08.1960000+00:00","HE KNOWS","",""
"150009754117341184","madbuk","2023-03-07T18:04:14.1160000+00:00","The soundtrack is so good","","tooreal (6)"
"983980935735312424","meta_magician","2023-03-07T18:04:32.4830000+00:00","this is one of the better tracks","",""
"830340137631612959","brokenalex1048","2023-03-07T18:04:33.6430000+00:00","I love it too","",""
"186125125886672896","gordotforrot","2023-03-07T18:04:40.5640000+00:00","yes joe, run out that crashing timer","",""
"256888673574846464","caputtes","2023-03-07T18:04:52.3550000+00:00","wait til Life is Beautiful soundtrack coming in at grossly inappropriate times","","tooreal (1)"
"103293719414833152","robert6917","2023-03-07T18:04:54.3810000+00:00","how far into the game do we hear the whistle theme for the first time?","",""
"256888673574846464","caputtes","2023-03-07T18:04:59.9620000+00:00","LEGENDARY character intro scene incoming 🚨","",""
"158446028977209344","sakubigryphon","2023-03-07T18:05:01.3180000+00:00","HE KINDA KNOWS","",""
"226558686947049472","aniforprez","2023-03-07T18:05:03.5220000+00:00","HE KNOWS","",""
"256888673574846464","caputtes","2023-03-07T18:05:04.7760000+00:00","HE KNOWS","",""
"398179957731491840","maxaika","2023-03-07T18:05:05.3440000+00:00","HE KNOWS","",""
"226558686947049472","aniforprez","2023-03-07T18:05:08.8640000+00:00","I mean it's cliched as fuck","",""
"261581355064754180","assistantweeby","2023-03-07T18:05:12.5460000+00:00","LMAO","",""
"186125125886672896","gordotforrot","2023-03-07T18:05:13.7750000+00:00","<:Valle:458329445741101056>","",""
"278918426490306560","nagitosweatyarmpits","2023-03-07T18:05:14.7690000+00:00","<:Valle:458329445741101056>","",""
"186125125886672896","gordotforrot","2023-03-07T18:05:17.9180000+00:00","WTF THIS IS AMAZING","",""
"118543365741608960","tisaric","2023-03-07T18:05:18.7520000+00:00","whistle theme I think is pretty soon when he's just getting to the hotel","",""
"218764427032264704","capsador","2023-03-07T18:05:19.4170000+00:00","HERE WE GO","",""
"261581355064754180","assistantweeby","2023-03-07T18:05:23.7650000+00:00","https://media.discordapp.net/attachments/792846186532831302/926936836398534676/3x_1.gif","",""
"830340137631612959","brokenalex1048","2023-03-07T18:05:27.5620000+00:00","OH YES THE MONKEY SQUIRREL PART IS COMING","",""
"256888673574846464","caputtes","2023-03-07T18:05:32.3740000+00:00","best character intro like, ever","",""
"830340137631612959","brokenalex1048","2023-03-07T18:05:32.4750000+00:00","<:Valle:458329445741101056>","",""
"274549524754595841","eta8","2023-03-07T18:05:36.3180000+00:00","<:Valle:458329445741101056>","",""
"158446028977209344","sakubigryphon","2023-03-07T18:05:38.2390000+00:00","10/10 PERFECT character intro","",""
"256888673574846464","caputtes","2023-03-07T18:05:53.5210000+00:00","<:Valle:458329445741101056>","",""
"261581355064754180","assistantweeby","2023-03-07T18:05:54.4120000+00:00","<:Valle:458329445741101056>","",""
"132929815475912704","nomephit","2023-03-07T18:06:03.2740000+00:00","What is this music lmao","",""
"132929815475912704","nomephit","2023-03-07T18:06:13.7850000+00:00","this is geat","",""
"186125125886672896","gordotforrot","2023-03-07T18:06:23.5020000+00:00","OH WAIT","",""
"118543365741608960","tisaric","2023-03-07T18:06:44.1140000+00:00","no one is truly prepared for a playthrough of this game if they haven't seen it before","",""
"256888673574846464","caputtes","2023-03-07T18:06:45.3500000+00:00","yeah, a scar <:kappa:469295767421452298>","",""
"307538631420280832","botcommander","2023-03-07T18:06:56.4020000+00:00","what is this game","",""
"226558686947049472","aniforprez","2023-03-07T18:06:57.0780000+00:00","DP2: ||Does DP2 retcon the scar||?","",""
"186125125886672896","gordotforrot","2023-03-07T18:07:01.5240000+00:00","IS ZACK LITERALLY JUST ||THE GIRL FROM THE BUREAU COOPER RECORDS STUFF FOR|| IN TWIN PEAKS??","",""
"256888673574846464","caputtes","2023-03-07T18:07:19.9880000+00:00","MONKEY SQUIRREL","",""
"261581355064754180","assistantweeby","2023-03-07T18:07:20.0970000+00:00","HES GOING","",""
"226558686947049472","aniforprez","2023-03-07T18:07:46.7840000+00:00","HE MISSED IT","",""
"226558686947049472","aniforprez","2023-03-07T18:07:51.5170000+00:00","HE WAS TALKING TOO LOUD","",""
"256888673574846464","caputtes","2023-03-07T18:07:58.4540000+00:00","do you want a real answer?","",""
"158446028977209344","sakubigryphon","2023-03-07T18:08:02.8520000+00:00","The best thing about DP spoiler chat is you could make up the most batshit thing that comes to mind and you're probably not far off from the actual plot.","","tooreal (7)"
"218764427032264704","capsador","2023-03-07T18:08:41.4090000+00:00","90% of DP spoiler chat have not played DP","",""
"158446028977209344","sakubigryphon","2023-03-07T18:08:43.6840000+00:00","Like the penultimate boss being a previously completely normal guy turning into a giant troll, what the fuck Swery","",""
"218764427032264704","capsador","2023-03-07T18:08:47.3460000+00:00","Just here for the vibes","",""
"186125125886672896","gordotforrot","2023-03-07T18:08:51.1640000+00:00","i'm not a huge stickler for spoilers, I'm just asking if zack is ||an offscreen character he just talks to and they never respond||","",""
"156456912286777344","eterna1ice","2023-03-07T18:08:54.5590000+00:00","HE KNOWS","",""
"398179957731491840","maxaika","2023-03-07T18:09:20.3410000+00:00","kind of","",""
"365809849180880896","omariandisco","2023-03-07T18:09:21.9580000+00:00","After previous spoiler chats, I'm convinced this is the road","","tooreal (1)"
"226558686947049472","aniforprez","2023-03-07T18:09:29.9910000+00:00","It's directly addressed by the end","",""
"186125125886672896","gordotforrot","2023-03-07T18:09:39.8590000+00:00","amazing","",""
"256888673574846464","caputtes","2023-03-07T18:09:52.9490000+00:00","in that regard ||you're not too far off from how Zach is v similar to that Twin Peaks character||","",""
"186125125886672896","gordotforrot","2023-03-07T18:10:37.4690000+00:00","sorry I know I've said it like 6 times already but I'm baffled by how much this is just twin peaks, it's just been like 10 minutes <:Valle:458329445741101056>","","Valle (1)"
"307538631420280832","botcommander","2023-03-07T18:10:54.3660000+00:00","This game hurts my brain just looking at it","",""
"278918426490306560","nagitosweatyarmpits","2023-03-07T18:11:12.1940000+00:00","Does he have a floating drone camera following him around that he names zach","",""
"132652716337004544","hypotheticalwalrus","2023-03-07T18:11:31.1510000+00:00","get ready to feel that for the next 20 hours","",""
"256888673574846464","caputtes","2023-03-07T18:11:35.5430000+00:00","worst map in video game history let's gooooooooo","",""
"226558686947049472","aniforprez","2023-03-07T18:11:42.3440000+00:00","Why are we censoring this game stuff btw","",""
