Author,Date,Reactions
will_m.,2023-11-28T17:21:13.4400000+00:00,0
aniforprez,2023-11-28T17:21:15.1120000+00:00,0
holyrory,2023-11-28T17:21:19.2770000+00:00,0
aniforprez,2023-11-28T17:21:21.1260000+00:00,0
niquel,2023-11-28T17:21:29.6620000+00:00,0
jelly386,2023-11-28T17:21:30.3840000+00:00,0
celestinno,2023-11-28T17:21:40.5280000+00:00,0
aniforprez,2023-11-28T17:21:41.3000000+00:00,0
sqrrk,2023-11-28T17:21:46.1870000+00:00,0
aniforprez,2023-11-28T17:21:51.0260000+00:00,0
will_m.,2023-11-28T17:21:52.3390000+00:00,0
khetrak,2023-11-28T17:22:06.7150000+00:00,0
niquel,2023-11-28T17:22:08.3600000+00:00,0
sqrrk,2023-11-28T17:22:17.9040000+00:00,0
cause_key,2023-11-28T17:22:27.7330000+00:00,0
jelly386,2023-11-28T17:22:29.1510000+00:00,0
cause_key,2023-11-28T17:22:34.5410000+00:00,0
will_m.,2023-11-28T17:22:46.1200000+00:00,0
khetrak,2023-11-28T17:22:47.2000000+00:00,0
jeremiah2263,2023-11-28T17:22:56.7720000+00:00,0
will_m.,2023-11-28T17:23:01.6300000+00:00,0
jelly386,2023-11-28T17:23:06.2160000+00:00,0
will_m.,2023-11-28T17:23:09.2840000+00:00,0
sqrrk,2023-11-28T17:23:11.7700000+00:00,0
jelly386,2023-11-28T17:23:16.6850000+00:00,0
jelly386,2023-11-28T17:23:39.0480000+00:00,0
will_m.,2023-11-28T17:23:39.5570000+00:00,0
falzar25,2023-11-28T17:23:45.7750000+00:00,0
falzar25,2023-11-28T17:23:50.7620000+00:00,0
jelly386,2023-11-28T17:23:51.8260000+00:00,0
niquel,2023-11-28T17:23:59.1960000+00:00,0
jelly386,2023-11-28T17:23:59.9190000+00:00,0
falzar25,2023-11-28T17:24:02.4990000+00:00,0
falzar25,2023-11-28T17:24:07.7520000+00:00,0
capraccino.,2023-11-28T17:24:12.0110000+00:00,1
falzar25,2023-11-28T17:24:14.3260000+00:00,0
stachemallow,2023-11-28T17:24:15.9550000+00:00,0
stachemallow,2023-11-28T17:24:18.9870000+00:00,0
hoorayitsharley,2023-11-28T17:24:22.0430000+00:00,0
jelly386,2023-11-28T17:24:22.3810000+00:00,0
will_m.,2023-11-28T17:24:31.4050000+00:00,0
lattyware,2023-11-28T17:24:34.8580000+00:00,0
falzar25,2023-11-28T17:24:35.3150000+00:00,0
lattyware,2023-11-28T17:24:36.6450000+00:00,0
hoorayitsharley,2023-11-28T17:24:39.1680000+00:00,0
jelly386,2023-11-28T17:24:41.5970000+00:00,0
jelly386,2023-11-28T17:24:45.1770000+00:00,0
falzar25,2023-11-28T17:24:54.4300000+00:00,0
jelly386,2023-11-28T17:25:04.1220000+00:00,0
stachemallow,2023-11-28T17:25:10.0040000+00:00,0
falzar25,2023-11-28T17:25:13.9700000+00:00,0
will_m.,2023-11-28T17:25:16.5810000+00:00,0
cause_key,2023-11-28T17:25:16.8520000+00:00,0
capraccino.,2023-11-28T17:25:19.3200000+00:00,0
jelly386,2023-11-28T17:25:20.2290000+00:00,0
falzar25,2023-11-28T17:25:37.6020000+00:00,0
niquel,2023-11-28T17:25:39.1250000+00:00,0
stachemallow,2023-11-28T17:25:43.4650000+00:00,0
stachemallow,2023-11-28T17:25:48.6840000+00:00,0
cause_key,2023-11-28T17:25:52.8270000+00:00,0
cause_key,2023-11-28T17:25:54.6290000+00:00,0
constantineishere,2023-11-28T17:25:58.9820000+00:00,0
sciembe,2023-11-28T17:26:11.3740000+00:00,0
hoorayitsharley,2023-11-28T17:26:19.9710000+00:00,0
hoorayitsharley,2023-11-28T17:26:21.1330000+00:00,0
hoorayitsharley,2023-11-28T17:26:24.3300000+00:00,0
constantineishere,2023-11-28T17:26:28.6810000+00:00,0
aniforprez,2023-11-28T17:26:30.8590000+00:00,0
aniforprez,2023-11-28T17:26:35.4190000+00:00,0
constantineishere,2023-11-28T17:26:35.5070000+00:00,0
nicolasszz,2023-11-28T17:26:35.7100000+00:00,0
nicolasszz,2023-11-28T17:26:39.3150000+00:00,0
cause_key,2023-11-28T17:26:39.9840000+00:00,0
hoorayitsharley,2023-11-28T17:26:42.5340000+00:00,0
hoorayitsharley,2023-11-28T17:26:47.5320000+00:00,0
cause_key,2023-11-28T17:26:49.2370000+00:00,0
hoorayitsharley,2023-11-28T17:26:54.2260000+00:00,0
stachemallow,2023-11-28T17:26:54.3180000+00:00,0
hoorayitsharley,2023-11-28T17:26:55.7730000+00:00,0
maver8019,2023-11-28T17:27:08.6110000+00:00,0
sciembe,2023-11-28T17:27:20.7410000+00:00,0
aniforprez,2023-11-28T17:27:22.2720000+00:00,0
will_m.,2023-11-28T17:27:50.8050000+00:00,0
aniforprez,2023-11-28T17:27:58.1930000+00:00,0
will_m.,2023-11-28T17:28:11.4560000+00:00,0
retrodragonfly,2023-11-28T17:28:11.5730000+00:00,0
nicolasszz,2023-11-28T17:28:30.0480000+00:00,0
aniforprez,2023-11-28T17:28:30.9060000+00:00,0
